district_class,land_price_per_m2,soil_complexity,site_accessibility,land_area_m2,house_area_m2,design_complexity,materials_class,planned_duration_days,planned_budget,crew_experience_years,crew_efficiency_score,crew_current_load,supplier_reliability_score,delivery_distance_km,weather_season,material_price_index,mortgage_rate,market_demand_index,client_type,labor_cost_index,delay_days,actual_cost,actual_margin,budget_overrun,final_profit
premium,22190,3,3,461,189.88546508637964,4,standard,153,19923863.254318982,9,0.9571018250015136,1,0.9625371456874852,41,autumn,0.9161194776738777,9.556091796258421,1.1212039537689216,commercial,1.0148018038448172,5.8775375587593555,18668292.01404643,0.0630184630483436,0,1255571.2402725518
standard,8326,3,2,595,129.74126192382792,1,econom,87,10193620.476953117,5,0.7991802456477628,2,0.9247046125379919,15,summer,1.0043864530324782,8.541576560284105,0.943063114177873,private,1.0503390947882805,34.733361358950354,11192660.247192822,-0.09800637295634526,0,-999039.7702397052
standard,8810,1,4,941,181.3388887837611,4,standard,148,17557154.439188056,7,0.9416690899873126,3,0.9229180126798777,41,spring,0.9130033423773893,10.484651934975744,0.8188170285527063,commercial,1.1181736935518727,25.52072870063885,17151984.21873656,0.023077214582514886,0,405170.22045149654
econom,3468,4,2,505,208.37247903085,2,premium,145,15395551.13700525,4,0.8557944316150765,2,0.913318546856967,34,spring,1.0268083610044176,9.376897022568343,1.153362088863989,private,1.1478640868749064,29.03934475611686,17630672.817214895,-0.14517971200376403,1,-2235121.680209644
standard,9471,1,4,694,138.20992779565776,5,econom,132,12351271.111826312,4,0.8145246902883349,0,0.9535899678518256,35,spring,1.0738108644097148,10.178996040220138,1.0833039052953661,private,0.96615711314492,27.32640210130184,14357411.270934759,-0.16242378140235078,0,-2006140.159108447
premium,21152,1,2,850,190.27796972043146,3,econom,144,25740318.788817257,4,0.8457739089785132,0,0.8471120707169348,37,winter,0.9500791025838007,8.965402242219753,0.814082375324636,commercial,1.097394626759692,31.60695404406978,26577083.9974288,-0.03250795825322383,0,-836765.2086115442
econom,3012,3,1,933,131.07348546838114,1,premium,88,11379972.555444775,5,0.918081063831212,3,0.9442998000426888,49,winter,1.0854311967132413,11.986754915735894,0.9297973247560395,private,1.1457414933708185,31.59034910990963,13452292.29334422,-0.18210234935126787,1,-2072319.737899445
standard,11019,5,5,555,81.15333148553057,1,econom,58,9411678.259421224,8,0.8713026158842617,3,0.9038198417117752,16,winter,1.0292184343655504,8.033021873641752,0.9489297031447104,commercial,1.1220496237110038,46.49118182462623,10992320.993722228,-0.16794483308210825,1,-1580642.7343010046
standard,8970,3,5,805,81.01239993922863,3,econom,78,10611345.997569146,4,0.8719659225101501,1,0.853353689947876,31,spring,0.9325026328783366,7.9155423452979,1.1474703190087805,commercial,1.1093691697591088,20.92441143999382,10772945.035586562,-0.015228891608513716,1,-161599.03801741637
econom,4842,3,4,953,173.05969605407543,4,econom,143,11736813.842163019,7,0.9972788512118473,1,0.8990387469923111,18,spring,1.0288853176169628,7.0471859826700625,0.8343408225737269,commercial,1.1832543803598488,33.90599727378748,13202851.001345783,-0.12490929641537055,1,-1466037.1591827646
standard,11328,3,1,971,80.0,3,premium,78,16349488.0,9,0.9583786504439605,2,0.8862689690858697,5,summer,0.9145542361265454,11.35269237252448,1.107981273402891,private,1.1236941916751277,21.97714889541808,16026871.995410526,0.019732483646550513,0,322616.0045894738
econom,4573,1,3,774,154.63579078638588,5,premium,142,13840828.401115084,6,0.9931210291977834,2,0.917065189189667,49,summer,0.9699064408766517,7.785638703228556,1.1896588557941732,commercial,1.046744976712196,19.027574674911993,14026896.286218079,-0.013443406688576834,0,-186067.88510299474
econom,4635,4,1,988,110.46517495430466,2,econom,86,9097986.998172186,4,0.9337907881326784,3,0.9450296793364341,12,winter,0.9031946167373769,8.233090606833906,0.9542362012743015,commercial,1.1608124176573562,35.66024579244395,9036695.956443502,0.006736769544845276,1,61291.04172868468
econom,4728,1,4,854,80.0,3,standard,78,8187712.0,5,0.9182015918438228,3,0.8435171241033876,12,winter,0.9883139436779126,8.031785656917531,0.8095048467062989,commercial,1.0310929731715224,34.59001926822677,8472299.166818446,-0.03475783794281547,0,-284587.16681844555
econom,4425,2,1,601,184.12258477091922,3,econom,140,10174328.39083677,8,0.9587927276424403,3,0.9858769406160938,44,summer,1.066402718875882,11.896190681076487,0.8960594785273126,private,1.1391208240383035,19.01862417271011,11840271.661704093,-0.16373987617381308,1,-1665943.2708673235
econom,4214,3,3,851,80.0,2,standard,68,7686114.0,4,0.8803365175170965,2,0.8159655376866628,33,autumn,1.0394637332861707,11.265263829520022,0.8506864362508139,commercial,1.0874207125763058,44.497727384897814,8658694.744183924,-0.12653738211324006,1,-972580.744183924
econom,4074,3,4,586,265.4316111899162,1,econom,169,13054628.447596649,4,0.9044964303533409,0,0.8629765817165318,30,summer,0.9397567766884509,10.745499724969351,1.1156085995637577,private,1.0816738574699476,30.71978036936883,13220912.412675288,-0.01273754865916936,0,-166283.96507863887
premium,15652,2,5,767,231.85945976605797,5,econom,189,21529462.39064232,7,1.0,3,0.9985491674570823,30,winter,0.9365368544770629,8.940553887900295,0.9405562711963361,private,1.1216231620004251,18.641803054348166,21286686.875314023,0.011276431845962711,1,242775.51532829553
standard,11799,3,1,739,146.67704748794438,3,premium,118,18403469.086716384,6,0.9450435371806752,3,0.8257514222627775,24,winter,1.0408384282586232,7.033799206574327,1.1593303868218565,commercial,1.1098348595797511,43.69996125828405,20566748.891897947,-0.1175473925588854,0,-2163279.805181563
premium,23812,3,5,661,80.0,3,econom,78,19089732.0,1,0.8944235608927957,1,0.8704122630636715,48,winter,1.0332432978125783,11.839261612551134,1.1655677117194165,private,1.0601237109377362,26.823693380407086,21120956.088373713,-0.10640401281556562,0,-2031224.0883737132
econom,4742,3,5,988,164.79192157475907,1,econom,108,11326772.862990364,9,0.9220462537115479,0,0.8610890624523518,47,winter,0.9284468495090792,8.016551432150052,0.9474965341581973,private,1.165637916299552,33.47319079127053,11648965.800781015,-0.0284452545917469,0,-322192.9377906509
econom,4962,2,2,942,241.72668713273598,5,premium,195,20636438.66362784,5,0.8729872520147322,0,0.7790166305413065,11,summer,1.034417953431651,7.3288159324594115,1.0418902039733058,private,1.1165148560361888,39.5782463129074,23319610.982245166,-0.13002109338499734,1,-2683172.3186173253
standard,7645,1,3,950,203.08338991319525,2,standard,141,17516919.49565976,10,1.0,2,0.8944915106642867,36,winter,1.0561496824731353,8.901420238074625,1.177668309909499,private,1.0741846494493188,25.504416899942115,19154147.564514864,-0.0934655245324822,1,-1637228.068855103
econom,3195,3,1,705,206.25234598360495,2,standard,143,12665092.299180247,2,0.9071761405667748,3,0.9221976865173982,46,winter,1.053261446612272,8.393525166125198,0.8345073500124163,commercial,1.1111649034363145,29.90807693260179,14555930.5930133,-0.14929526364015824,1,-1890838.2938330527
econom,3416,4,5,564,227.17566006913137,4,premium,176,16893041.90449354,5,0.8104231788740137,2,0.9220458423127375,22,summer,0.9811198588167802,11.720312074773345,1.1091749065386896,private,1.0031556765447385,34.726734435401404,17903286.577778764,-0.05980241326557646,0,-1010244.6732852235
standard,10759,2,5,487,87.3258517277546,5,standard,102,9855925.586387731,8,1.0,2,0.8702529899267506,26,autumn,1.0628286644476534,7.13636978491623,0.8196029232398521,private,1.1998514274545744,28.597269966591643,11715172.849452283,-0.18864258326304795,1,-1859247.263064552
econom,4443,5,3,599,204.32304407767333,5,econom,172,11084278.763106935,6,0.9199851406783968,0,0.8008479996472146,33,summer,0.9779624643693734,11.894226235549848,0.9774604956242354,commercial,1.0407917400882858,38.74030253439104,11301937.073731577,-0.01963666876992477,0,-217658.3106246423
standard,11874,2,5,670,247.05097928166572,3,econom,178,17987619.17126663,8,1.0,2,0.8648563110667766,36,winter,1.029142560890006,9.933586482529256,1.0049830603512429,private,1.042476723887944,40.80553073154655,19200301.218520492,-0.06741759627594278,1,-1212682.047253862
standard,9711,1,5,450,119.01265372314887,4,econom,111,9330456.148925956,5,0.8991976626024432,3,0.8545311217626197,24,winter,1.0520630028900955,8.499134425972255,1.0197553658137137,private,1.0172612659261548,21.401967875457828,10200695.831486313,-0.09326871791370361,0,-870239.6825603563
econom,4640,2,5,888,129.89672937209536,2,econom,97,9416189.174883816,4,0.8392161871672852,0,0.9123515255353954,35,spring,1.0510955052440556,11.340603025878426,1.1396134603322952,private,0.9964517069894729,26.010720904206064,10349069.892669365,-0.09907200253302674,0,-932880.7177855484
econom,4545,5,5,597,227.6513138394646,5,standard,186,14345930.69197323,10,1.0,0,0.8710687081418091,47,winter,0.9693928581320804,9.085450685651413,0.8826021434969944,private,1.1890025251104037,35.19070255572721,15028107.949778192,-0.04755196943664663,1,-682177.2578049619
standard,7379,4,2,422,219.73549941067955,5,econom,181,12153357.976427183,3,0.8503341911389078,3,0.919450479777366,45,autumn,1.0141627911775757,9.662936796605697,0.9764170445233721,private,1.1909489183757995,45.92735542717967,13833868.53235461,-0.13827540990621429,1,-1680510.5559274275
econom,3147,5,2,622,106.4991388305722,1,standard,73,7332390.94152861,2,0.8037507006650824,0,0.8026791623676452,12,winter,1.0227884415996762,7.713436449151772,0.9097377189572583,private,1.184379956005706,56.636049074992584,8841577.96639273,-0.20582468077588534,1,-1509187.0248641195
econom,4000,2,4,620,85.29715602573134,2,econom,71,5991886.241029253,9,0.9992323581382779,1,0.9303777649262561,47,summer,0.9469696506047183,11.40158163793308,1.036143706330458,private,0.9968331698740662,28.0445027692291,5776491.728677157,0.03594769721714487,0,215394.51235209592
premium,24580,5,1,665,144.2881558201025,1,econom,96,22167226.2328041,1,0.8498036072068721,3,0.9242402177559128,40,winter,0.9016394604949253,11.391443521270066,1.0232589364785716,commercial,1.085753302345604,44.20613501062029,21886359.185392864,0.012670374022510615,0,280867.0474112369
econom,3363,2,3,472,80.0,4,standard,88,5787336.0,10,1.0,0,0.8434861158331215,12,winter,0.9198568665746412,10.758296816868413,1.1150168500670885,private,0.9553361080010272,29.63258117234018,5368979.962291082,0.0722881888504344,0,418356.03770891763
standard,11821,4,4,476,107.05175557974454,5,econom,114,10158866.223189782,2,0.8608141626977899,2,0.8624387281330101,13,spring,0.9069165832401708,10.630016123560331,0.8709981097887877,private,1.1164701377572719,39.808350609280495,10286249.304198768,-0.012539104090002341,0,-127383.08100898564
premium,23593,4,2,943,115.83839456960428,4,econom,109,27081734.78278417,6,0.9390354333152962,2,0.8821635283795622,18,winter,0.9597295017215004,8.001185891460104,1.126434495736902,private,0.9817066976579962,31.738322367985948,26348179.31622322,0.027086723669831992,1,733555.4665609524
econom,3605,1,2,834,206.18142790465373,1,premium,133,16458362.813802494,6,0.9816567548407407,3,0.9523599900090954,50,winter,0.9651889561868945,9.213391433528933,0.9394061640431955,private,1.1058629569158964,30.806441337034624,16992848.53821799,-0.03247502381994286,0,-534485.7244154979
econom,4515,4,2,464,219.73003352476837,2,standard,151,13181461.67623842,1,0.8228301380709088,3,0.8835896826053138,37,summer,1.0731982621755083,7.459550765044925,1.027485367620485,private,1.1149675848571372,31.52722305012808,15608507.936742278,-0.18412573052341963,0,-2427046.2605038583
econom,3228,3,4,756,206.4037789183299,5,standard,173,13010556.945916494,8,0.9275916442520469,3,0.9150871951189582,19,autumn,0.9249858815486648,9.957445987554268,0.8913594177386,private,1.1989886005383097,38.340153408821365,13349644.024752421,-0.026062456837587813,1,-339087.07883592695
econom,4598,5,2,417,108.80340982795735,2,standard,85,7457536.491397868,4,0.9161218413196197,1,0.8982019502335922,34,spring,0.9370182028073766,8.055719065743574,0.9910005715097996,private,1.1358086469419373,41.68500961910709,7720131.321374381,-0.035212007380642577,0,-262594.82997651305
econom,4875,5,4,965,145.71773581772698,4,standard,127,12190261.79088635,7,0.8167757831946589,2,0.9438911088107539,34,autumn,1.0240053750552773,8.492646243220449,0.8666153579154121,private,1.073217819181728,35.334200134697554,13602982.461821478,-0.11588928073647296,1,-1412720.670935128
standard,6267,2,2,974,127.39038676989387,3,econom,106,11349673.470795754,10,1.0,2,0.9067715039195181,44,autumn,0.9938302519087281,11.078180270024824,1.0741018428556828,private,1.047190289199011,37.87772779974219,12169487.958246078,-0.07223242937867927,0,-819814.487450324
econom,4428,4,5,835,160.66345329713067,2,econom,116,10223918.131885227,9,1.0,3,0.8363042240379497,35,winter,1.0986516976802596,11.92557658064481,0.8181670058760464,private,0.9169321489665457,33.80937636259421,11165207.11333893,-0.09206734339138686,0,-941288.9814537037
standard,11912,1,5,840,187.5786752774463,2,standard,132,19485013.763872318,2,0.8781058008649253,2,0.8854381918539291,9,spring,1.0523922912995556,8.89883857402105,1.0404343215049427,private,1.1835407039171146,15.12615486513177,22792145.300052848,-0.16972692841061116,1,-3307131.5361805297
premium,20130,1,1,408,126.17795909115472,2,econom,95,13360158.36364619,7,0.8605630763809725,1,0.9486840306058608,23,winter,0.9540680219277894,10.971698783213252,1.1004385577896287,commercial,0.9549314618941643,26.352311713740107,13137466.779013248,0.016668334204697745,0,222691.58463294245
standard,11439,1,2,869,99.26779554469185,5,econom,109,14161202.821787674,1,0.8921216731288213,0,0.9148628892369957,46,winter,1.0443073744962392,7.659994578026237,1.152684095659235,private,0.9123272699318195,26.909594347859894,14942519.659240607,-0.05517305608043694,1,-781316.8374529332
standard,10221,3,1,747,228.6806166690435,4,econom,177,16982311.66676174,3,0.8323859251406748,1,0.8374977031177278,15,summer,0.9456676446111205,9.644406860344645,1.1270640334397135,private,1.0048927163799248,32.515902017632484,16908681.675394468,0.0043356872027842785,0,73629.99136727303
econom,3305,4,4,771,203.68174081242483,4,econom,162,10895424.632496994,4,0.8899677492212441,3,0.9875616845106101,41,winter,1.0363164273510659,9.756099397025888,1.1578016934863793,private,0.9689202828598418,20.744474097927043,11512141.14992309,-0.05660325670893636,0,-616716.5174260959
standard,7725,1,1,574,166.97807585875876,5,premium,150,15537724.93081932,3,0.9245261118435601,1,0.8684169420503297,14,spring,0.907304692052908,11.44107909153738,1.045784878078601,private,1.0454721751559712,29.92468948222019,14785375.38651376,0.04842083044045027,0,752349.5443055592
standard,7112,3,2,914,96.81838732369374,2,econom,78,10473103.49294775,8,0.9291068910554847,2,0.945227107648938,40,spring,0.9399194433988731,8.20696615779508,0.8207426452376302,private,1.1772645716115213,26.96416019857084,10820014.334642548,-0.03312397723639386,1,-346910.8416947983
econom,4378,5,4,529,193.32833929272246,2,econom,135,10149095.571708899,7,0.9469474300842137,2,0.9696240884170827,37,winter,0.9205262349059221,7.321038772670864,1.1882296475149818,private,1.1868737004697978,33.22494240129784,10257079.532577192,-0.010639761947784194,1,-107983.96086829342
econom,3627,2,4,965,141.52770006892607,3,standard,114,10726440.003446303,3,0.7947884375398853,1,0.9520103041173116,28,spring,0.9857894754486958,8.749382759387528,1.1112231067937217,private,0.9858034337899075,32.9435387175653,11287163.059807343,-0.05227485131887981,0,-560723.0563610401
standard,11471,4,5,692,80.0,2,standard,68,12037932.0,7,0.930688334594769,3,0.8550741881338779,19,autumn,1.0106773428641542,10.731031625526951,1.037253335214418,private,1.1728487338363731,31.993987122314273,13440869.167558415,-0.11654303808647655,1,-1402937.1675584149
econom,3688,4,4,752,123.68542649727081,1,standard,84,9007647.324863542,2,0.7816607994181515,3,0.9538776594356597,33,autumn,0.9518860790637282,7.22998270042814,0.983791428597762,private,1.1703188490676872,34.614532009877436,9805423.885027193,-0.0885665847464489,1,-797776.5601636507
econom,4037,5,4,623,172.9209097757507,2,standard,123,11261096.488787534,3,0.8841657625701201,0,0.9114097687697468,43,autumn,1.0957017867595482,7.73053619064339,0.839013653738216,private,1.0315980600122903,42.0364619940317,13098506.893816343,-0.16316443135517794,1,-1837410.4050288089
econom,4280,4,1,923,139.19241354939692,3,standard,113,11060060.677469846,7,0.8674850673884297,1,0.8334945544933288,31,summer,0.9821164147378928,7.226882879456231,0.8041870235809072,private,1.0626655278325279,35.546199746669714,11642482.831929967,-0.052659942060404565,1,-582422.154460121
